"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"AK","2021","July","12 month-ending","Natural & semi-synthetic opioids (T40.2)","59","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","59"
"AK","2021","August","12 month-ending","Natural & semi-synthetic opioids (T40.2)","64","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","64"
"AK","2021","September","12 month-ending","Natural & semi-synthetic opioids (T40.2)","68","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","68"
"AK","2021","October","12 month-ending","Natural & semi-synthetic opioids (T40.2)","72","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","72"
"AK","2021","November","12 month-ending","Natural & semi-synthetic opioids (T40.2)","74","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","74"
"AK","2021","December","12 month-ending","Natural & semi-synthetic opioids (T40.2)","74","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","74"
"AK","2022","January","12 month-ending","Natural & semi-synthetic opioids (T40.2)","75","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","75"
"AK","2022","February","12 month-ending","Natural & semi-synthetic opioids (T40.2)","74","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","74"
"AK","2022","March","12 month-ending","Natural & semi-synthetic opioids (T40.2)","70","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","70"
"AK","2022","April","12 month-ending","Natural & semi-synthetic opioids (T40.2)","68","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","68"
"AK","2022","May","12 month-ending","Natural & semi-synthetic opioids (T40.2)","59","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","59"
"AK","2022","June","12 month-ending","Natural & semi-synthetic opioids (T40.2)","65","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","65"
"AK","2022","July","12 month-ending","Natural & semi-synthetic opioids (T40.2)","61","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","61"
"AK","2022","August","12 month-ending","Natural & semi-synthetic opioids (T40.2)","57","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","57"
"AK","2022","September","12 month-ending","Natural & semi-synthetic opioids (T40.2)","55","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","55"
"AK","2022","October","12 month-ending","Natural & semi-synthetic opioids (T40.2)","52","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","52"
"AK","2022","November","12 month-ending","Natural & semi-synthetic opioids (T40.2)","49","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","49"
"AK","2022","December","12 month-ending","Natural & semi-synthetic opioids (T40.2)","49","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","49"
"AK","2023","January","12 month-ending","Natural & semi-synthetic opioids (T40.2)","48","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","48"
"AK","2023","February","12 month-ending","Natural & semi-synthetic opioids (T40.2)","49","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","49"
"AK","2023","March","12 month-ending","Natural & semi-synthetic opioids (T40.2)","48","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","48"
"AK","2023","April","12 month-ending","Natural & semi-synthetic opioids (T40.2)","50","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","50"
"AK","2023","May","12 month-ending","Natural & semi-synthetic opioids (T40.2)","52","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","52"
"AK","2023","June","12 month-ending","Natural & semi-synthetic opioids (T40.2)","43","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","43"
"AK","2023","July","12 month-ending","Natural & semi-synthetic opioids (T40.2)","42","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","42"
"AK","2023","August","12 month-ending","Natural & semi-synthetic opioids (T40.2)","41","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","41"
"AK","2023","September","12 month-ending","Natural & semi-synthetic opioids (T40.2)","38","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","38"
"AK","2023","October","12 month-ending","Natural & semi-synthetic opioids (T40.2)","36","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","36"
"AK","2023","November","12 month-ending","Natural & semi-synthetic opioids (T40.2)","36","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","36"
"AK","2023","December","12 month-ending","Natural & semi-synthetic opioids (T40.2)","34","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","34"
"AK","2024","January","12 month-ending","Natural & semi-synthetic opioids (T40.2)","38","100","0","Alaska","Underreported due to incomplete data.","*","38"
"AK","2024","February","12 month-ending","Natural & semi-synthetic opioids (T40.2)","37","100","0","Alaska","Underreported due to incomplete data.","*","37"
"AK","2024","March","12 month-ending","Natural & semi-synthetic opioids (T40.2)","31","100","0","Alaska","Underreported due to incomplete data.","*","31"
"AK","2024","April","12 month-ending","Natural & semi-synthetic opioids (T40.2)","27","100","0","Alaska","Underreported due to incomplete data.","*","27"
"AK","2024","May","12 month-ending","Natural & semi-synthetic opioids (T40.2)","24","100","0","Alaska","Underreported due to incomplete data.","*","24"
"AK","2024","June","12 month-ending","Natural & semi-synthetic opioids (T40.2)","25","100","0","Alaska","Underreported due to incomplete data.","*","25"
"AK","2024","July","12 month-ending","Natural & semi-synthetic opioids (T40.2)","23","100","0","Alaska","Underreported due to incomplete data.","*","23"
"AK","2024","August","12 month-ending","Natural & semi-synthetic opioids (T40.2)","22","100","0","Alaska","Underreported due to incomplete data.","*","22"
"AK","2024","September","12 month-ending","Natural & semi-synthetic opioids (T40.2)","22","100","0","Alaska","Underreported due to incomplete data.","*","22"
"AK","2024","October","12 month-ending","Natural & semi-synthetic opioids (T40.2)","24","100","0","Alaska","Underreported due to incomplete data.","*","24"
"AK","2024","November","12 month-ending","Natural & semi-synthetic opioids (T40.2)","23","100","0","Alaska","Underreported due to incomplete data.","*","23"
"AK","2024","December","12 month-ending","Natural & semi-synthetic opioids (T40.2)","28","100","0","Alaska","Underreported due to incomplete data.","*","28"
"AK","2025","January","12 month-ending","Natural & semi-synthetic opioids (T40.2)","23","100","0","Alaska","Underreported due to incomplete data.","*","23"
"AK","2025","February","12 month-ending","Natural & semi-synthetic opioids (T40.2)","25","100","0","Alaska","Underreported due to incomplete data.","*","25"
"AK","2025","March","12 month-ending","Natural & semi-synthetic opioids (T40.2)","29","100","0","Alaska","Underreported due to incomplete data.","*","29"
"AK","2025","April","12 month-ending","Natural & semi-synthetic opioids (T40.2)","32","100","0","Alaska","Underreported due to incomplete data.","*","32"
"AK","2025","May","12 month-ending","Natural & semi-synthetic opioids (T40.2)","36","100","0","Alaska","Underreported due to incomplete data.","*","36"
"AK","2025","June","12 month-ending","Natural & semi-synthetic opioids (T40.2)","36","100","0","Alaska","Underreported due to incomplete data.","*","36"
"AK","2025","July","12 month-ending","Natural & semi-synthetic opioids (T40.2)","38","100","0","Alaska","Underreported due to incomplete data.","*","38"
"AK","2025","August","12 month-ending","Natural & semi-synthetic opioids (T40.2)","39","100","0","Alaska","Underreported due to incomplete data.","*","39"
"AK","2025","September","12 month-ending","Natural & semi-synthetic opioids (T40.2)","38","100","0","Alaska","Underreported due to incomplete data.","*","38"
"AK","2025","October","12 month-ending","Natural & semi-synthetic opioids (T40.2)","36","100","0","Alaska","Underreported due to incomplete data.","*","36"
